,Churn,Tenure,MonthlyCharge
875,Yes,8.735757967,159.965008
876,Yes,1.161803984,255.141716
877,Yes,13.76871228,184.993915
878,No,18.66504433,149.984492
879,Yes,13.01023159,182.465269
880,No,5.803901847,129.948316
881,Yes,5.295927221,152.47417
882,No,2.463011656,207.49737
883,Yes,14.04985628,154.991856
884,No,4.849677072,137.468591
885,No,9.595456517,207.481057
886,No,15.16937697,137.439154
887,Yes,9.195415365,252.62403
888,No,13.04114417,194.999168
889,Yes,1.79772408,152.509013
890,No,6.471903209,137.439154
891,Yes,9.923586914,267.664655
892,No,5.36237356,157.469817
893,No,3.317348927,154.975543
894,No,10.79186592,117.439154
895,No,3.505235526,182.476229
896,No,11.7391369,142.485486
897,No,13.00962018,162.452604
898,No,4.709035899,144.960655
899,No,1.611546284,129.994975
900,Yes,11.55987401,129.962093
901,Yes,5.261212465,212.655686
902,No,15.806584,104.962874
903,No,13.17849974,147.478341
904,No,11.58317216,134.980139
905,Yes,12.05713486,127.488728
906,Yes,3.105139512,220.132293
907,No,9.137809439,184.967019
908,No,7.176700824,124.964303
909,Yes,6.991642782,182.467607
910,No,9.637781398,162.500692
911,Yes,2.368283285,172.470522
912,No,9.651065829,212.669463
913,Yes,8.730405893,257.63748
914,Yes,4.173314039,222.628057
915,No,15.42700763,152.479779
916,No,12.91213895,112.455141
917,Yes,3.679255472,142.485486
918,No,10.34327947,162.471255
919,Yes,5.451895614,159.964152
920,Yes,12.81881129,194.958118
921,No,8.277054038,149.944668
922,No,14.31596419,182.460772
923,Yes,5.259033624,204.949594
924,No,14.44810037,120.003499
925,Yes,4.245035615,164.985293
926,Yes,4.035770971,172.503404
927,Yes,6.434280902,277.651257
928,Yes,5.425068599,275.133571
929,No,2.729451922,152.510442
930,No,5.134989649,184.971516
931,No,6.979009919,227.475448
932,Yes,4.816592997,184.967019
933,No,3.861708438,129.977753
934,Yes,11.58576976,275.119794
935,No,1.740841699,194.958118
936,No,10.50397242,139.99789
937,No,4.906579535,115.002061
938,No,15.90065569,192.440432
939,Yes,1.276890621,139.965008
940,Yes,5.915225146,182.443347
941,Yes,2.646328849,159.964152
942,Yes,13.7944302,139.934918
943,Yes,1.550579619,177.65076
944,Yes,10.03364243,210.105118
945,Yes,14.63294721,172.44408
946,Yes,7.380291282,117.472036
947,No,1.047382039,144.960655
948,Yes,2.371911572,210.12704
949,No,4.905988692,192.470522
950,No,2.253077812,150.006987
951,Yes,1.59959844,169.937833
952,Yes,27.46106977,222.649979
953,Yes,1.457335487,200.118516
954,Yes,17.34243942,255.137219
955,Yes,9.759495559,190.12704
956,No,16.66814552,117.485813
957,Yes,16.66213522,220.132293
958,No,14.38485335,142.468917
959,No,1.443775322,142.471255
960,Yes,9.349597147,275.133571
961,No,4.945014197,162.482694
962,No,8.015401085,114.983787
963,Yes,1.153881327,204.949594
964,No,18.09905454,147.460067
965,Yes,2.625315241,139.99789
966,Yes,11.20984456,190.12704
967,Yes,5.566520625,222.632554
968,No,2.380500918,139.979239
969,No,8.979360083,200.132293
970,No,8.840888613,172.44408
971,No,8.137267032,179.947583
972,Yes,2.258852671,235.141716
973,Yes,2.010811355,172.440432
974,Yes,1.591333405,240.114868
975,No,7.918062789,152.479779
976,Yes,1.515452465,210.138
977,Yes,3.857300987,154.975543
978,No,7.882710227,127.442069
979,Yes,3.950587999,162.446995
980,No,14.02849733,230.105118
981,Yes,6.721823696,262.610632
982,No,1.796688583,149.99153
983,Yes,12.51401968,187.609354
984,No,9.485268741,104.97808
985,Yes,19.02547148,222.636202
986,Yes,2.506101194,255.155493
987,Yes,7.55918608,129.962093
988,Yes,1.692982143,229.993134
989,No,6.069124406,149.948316
990,Yes,3.079467822,220.132293
991,No,6.240783682,149.962093
992,Yes,11.76491612,190.173699
993,No,4.868716415,179.965581
994,Yes,5.011675804,225.131966
995,Yes,15.27829427,230.105118
996,Yes,4.06047424,210.156274
997,No,9.618627021,152.509013
998,No,4.952763872,149.948316
999,Yes,1.819217843,265.146969
1000,Yes,16.62593689,242.61428
1001,Yes,6.429025787,167.456419
1002,No,5.31868521,190.159922
1003,Yes,16.4659765,242.657291
1004,Yes,9.188837964,132.479779
1005,No,13.3771743,139.95684
1006,Yes,5.688867768,207.609354
1007,No,2.049006759,104.962874
1008,No,22.11524673,172.456745
1009,No,6.524843094,124.964303
1010,Yes,3.976063151,179.979358
1011,No,24.64624542,137.439154
1012,No,7.852675802,127.458638
1013,Yes,6.745272795,210.105118
1014,Yes,11.42508906,222.636202
1015,No,3.328266165,172.510442
1016,Yes,2.722310392,220.114868
1017,No,9.907505405,117.485813
1018,Yes,4.319159918,287.642733
1019,No,11.34544436,140.00128
1020,No,15.0349197,207.46728
1021,Yes,18.39607984,124.960655
1022,No,19.03625416,162.460772
1023,No,8.846951024,157.483594
1024,No,18.33393114,129.977753
1025,No,18.29391747,172.47417
1026,Yes,12.43358232,149.948316
1027,Yes,4.303849456,182.446995
1028,No,9.539729035,182.460772
1029,No,6.339774346,132.466002
1030,Yes,4.969645421,287.642733
1031,No,5.376652863,162.497044
1032,No,11.67460124,139.987503
1033,No,24.71916223,179.965581
1034,Yes,4.354733929,172.47417
1035,No,10.11019941,82.496547
1036,No,14.69261964,124.960655
1037,No,2.39088492,124.960655
1038,No,2.606228436,129.99153
1039,Yes,13.08606275,222.649979
1040,Yes,3.644232332,255.141716
1041,Yes,1.415346194,172.455519
1042,No,15.1418246,127.458638
1043,Yes,2.601455981,232.641455
1044,Yes,14.5875554,182.460772
1045,Yes,13.37654004,184.963371
1046,No,4.486607929,187.484705
1047,Yes,7.904120653,115.002061
1048,No,2.017579009,142.485486
1049,No,9.716257401,147.460067
1050,No,18.05033087,92.455141
1051,No,8.700517617,179.947583
1052,Yes,7.25493599,270.160419
1053,Yes,5.898536601,267.642733
1054,No,4.929637705,92.488023
1055,Yes,8.713385365,232.641455
1056,Yes,13.0035986,172.487091
1057,No,14.45990083,232.622804
1058,No,5.837241927,79.978861
1059,Yes,10.81815085,172.456745
1060,No,4.764739683,182.460772
1061,Yes,4.056889119,242.61428
1062,Yes,9.876537733,127.511223
1063,No,1.018519598,160.01224
1064,No,8.938308825,184.978458
1065,Yes,4.187033385,157.469817
1066,No,14.7804282,162.467607
1067,No,15.24536909,210.12704
1068,Yes,9.690818661,199.990219
1069,No,4.218778557,144.960655
1070,No,2.205915318,164.985293
1071,Yes,11.18792763,245.146969
1072,No,1.929621761,107.481989
1073,Yes,16.64037206,142.468917
1074,Yes,4.898445616,187.609354
1075,Yes,3.218751358,242.628057
1076,No,10.03360917,147.503078
1077,No,8.853636698,102.474625
1078,No,3.523994671,172.457857
1079,Yes,9.473751367,217.483972
1080,Yes,19.58895462,139.983006
1081,No,10.19437082,129.959755
1082,No,2.871446409,105.010962
1083,No,7.292787239,117.487242
1084,Yes,8.458121948,214.952509
1085,No,17.48396291,202.443347
1086,Yes,8.92504512,202.682861
1087,Yes,11.24061076,255.119794
1088,No,18.73450543,190.12704
1089,Yes,6.681362911,202.649979
1090,No,5.824620949,149.944668
1091,Yes,18.97328429,182.467607
1092,No,19.98393473,182.446995
1093,No,17.41856593,192.470522
1094,Yes,6.791270714,139.951231
1095,No,7.172070851,144.988941
1096,No,16.99923183,157.483594
1097,No,8.960033031,184.985293
1098,Yes,2.451256489,225.178625
1099,Yes,13.76430574,210.105118
1100,Yes,2.440923609,187.46728
1101,No,8.279774899,142.500692
1102,No,9.2766412,149.959755
1103,No,6.435331488,124.97808
1104,No,15.40849216,214.952509
1105,No,13.46926706,152.455519
1106,Yes,6.867358844,207.638588
1107,Yes,7.522520984,149.97755
1108,Yes,1.763317472,127.460067
1109,Yes,4.611940238,159.965008
1110,No,18.30915793,152.479779
1111,Yes,11.45319603,119.95684
1112,Yes,10.30304569,159.965581
1113,Yes,5.901029789,139.951231
1114,Yes,8.691329205,210.12704
1115,No,17.56356483,240.114868
1116,No,1.291871699,117.487242
1117,Yes,3.638799298,242.628057
1118,Yes,20.70165955,225.145743
1119,No,1.214622014,114.997564
1120,No,10.92511005,142.499263
1121,No,3.147892285,82.496547
1122,Yes,8.688984603,132.479779
1123,Yes,1.456262249,184.961033
1124,Yes,2.072317222,202.443347
1125,No,3.475168025,159.965008
1126,No,9.510993751,167.456419
1127,No,22.16579367,114.972827
1128,No,6.19002424,159.987503
1129,No,9.067061096,160.01224
1130,No,1.845003373,137.468388
1131,No,3.12313921,194.988208
1132,Yes,10.24058579,172.457857
1133,Yes,1.491763776,220.161527
1134,Yes,18.66406554,147.456419
1135,Yes,8.721905501,252.637807
1136,Yes,14.58313517,187.481057
1137,No,4.255080878,137.483594
1138,No,9.343807204,162.493654
1139,Yes,4.153793775,242.610632
1140,Yes,2.760208796,167.484705
1141,Yes,1.583634587,267.664655
1142,No,13.98469679,235.188375
1143,Yes,3.072369855,169.974105
1144,Yes,12.81011786,159.947583
1145,No,8.417226873,95.005709
1146,No,17.35804942,172.457857
1147,Yes,7.95236848,187.484705
1148,Yes,8.889790813,202.636202
1149,Yes,1.112321784,277.63748
1150,No,17.67252758,104.97808
1151,No,9.716052195,95.019486
1152,Yes,14.87120712,152.44408
1153,No,7.077999389,154.975543
1154,Yes,13.85473212,217.470195
1155,No,10.39427126,192.470522
1156,No,10.22370845,207.49737
1157,No,8.098851806,162.493654
1158,No,19.16163631,162.471255
1159,Yes,9.932932319,222.61428
1160,Yes,4.00803296,125.007314
1161,No,14.41890198,92.455141
1162,Yes,9.26064585,222.61428
1163,No,8.634921784,207.49737
1164,No,26.16514147,139.934918
1165,Yes,1.068799086,172.487091
1166,Yes,17.39605821,175.133074
1167,No,7.245906912,159.987503
1168,Yes,6.133827574,162.452604
1169,Yes,3.816472249,152.44408
1170,No,11.47456181,139.979239
1171,Yes,3.61323465,252.637807
1172,Yes,6.126946607,242.610632
1173,No,9.378558244,192.440432
1174,Yes,5.679317142,262.610632
1175,No,9.314854212,94.972827
1176,No,6.339408608,124.97808
1177,No,5.597557242,120.003499
1178,Yes,6.195470215,275.119794
1179,No,8.509499576,139.981577
1180,No,30.03608319,202.443347
1181,No,13.34966275,172.47417
1182,No,9.045537332,144.960655
1183,No,17.70570806,172.44408
1184,Yes,5.958420709,222.61428
1185,Yes,7.570075544,220.114868
1186,No,5.873359501,127.442069
1187,No,19.37622206,139.934918
1188,No,13.66699636,172.457857
1189,No,1.87055247,157.483594
1190,No,10.7468963,187.481057
1191,No,6.691537735,134.950905
1192,No,12.41932486,127.474951
1193,Yes,2.5238884,194.988208
1194,No,9.764790968,169.992756
1195,Yes,7.629294031,152.488401
1196,No,6.695029374,152.510442
1197,No,19.25835701,152.457857
1198,Yes,1.723983897,139.951231
1199,No,3.811416865,129.948316
1200,No,1.784103787,159.987503
1201,No,1.43538042,79.978861
1202,No,13.3451101,92.455141
1203,No,9.676963031,204.961033
1204,No,9.028422616,95.019486
1205,Yes,5.441479864,232.637807
1206,No,3.550421402,169.937833
1207,No,13.14070245,137.469817
1208,No,19.9235245,172.462354
1209,Yes,1.374911824,142.500692
1210,No,3.106980528,192.440432
1211,Yes,5.550110436,187.656013
1212,Yes,9.38712707,277.651257
1213,Yes,4.005780287,157.469817
1214,No,12.40889924,154.961766
1215,No,7.60247544,162.468917
1216,No,10.08463748,182.467607
1217,No,6.169035922,195.006206
1218,Yes,12.09641389,149.988989
1219,Yes,23.32691904,139.987503
1220,No,8.886360176,172.456745
1221,Yes,15.82334026,190.12704
1222,Yes,6.862244054,255.155493
1223,No,5.396647294,137.468388
1224,No,18.42609229,147.442069
1225,No,4.526667855,187.49737
1226,No,6.832965812,184.949594
1227,No,6.109999694,202.443347
1228,No,3.852627275,162.500692
1229,Yes,12.74748675,159.979358
1230,No,4.997365436,162.465269
1231,Yes,15.32475177,182.443347
1232,Yes,18.81607435,194.952509
1233,No,7.629943705,149.962093
1234,No,9.417609509,172.510442
1235,No,11.96148946,227.475448
1236,No,15.48651522,159.934918
1237,Yes,21.10862922,184.949594
1238,Yes,8.825774698,217.483972
1239,No,8.574105728,172.510442
1240,Yes,15.56696462,167.484705
1241,No,8.000279417,172.440432
1242,No,15.16346403,139.986074
1243,Yes,10.43448006,184.978458
1244,Yes,8.550692097,232.637807
1245,Yes,9.323157168,172.470522
1246,No,10.36025557,182.45383
1247,No,17.63783701,172.487091
1248,Yes,2.694014031,157.483594
1249,No,2.937852035,167.456419
1250,No,9.566169913,104.97808
1251,Yes,2.163284177,152.479779
1252,No,14.06970055,127.525
1253,No,13.13159395,117.468591
1254,No,11.55776139,179.947583
1255,No,14.96367107,104.964303
1256,Yes,2.439520256,245.128318
1257,No,17.68782231,120.003499
1258,Yes,8.255617012,225.145743
1259,No,5.174032539,104.964303
1260,Yes,8.16762508,142.499263
1261,No,14.96689418,139.965008
1262,Yes,7.537243981,214.966286
1263,No,18.95221637,117.472036
1264,Yes,5.011735021,190.159922
1265,Yes,2.728247011,147.442069
1266,Yes,7.138985437,127.488728
1267,No,22.71649048,184.971516
1268,Yes,13.28051861,214.952509
1269,No,27.96096319,159.994242
1270,Yes,4.61174735,194.976769
1271,No,9.94963312,112.455141
1272,No,15.71358455,115.002061
1273,Yes,12.60420397,242.61428
1274,No,17.92733138,152.47417
1275,Yes,6.818705821,217.483972
1276,No,15.97494301,159.979358
1277,Yes,14.39399314,169.967067
1278,Yes,9.983052758,215.159141
1279,No,2.704950495,187.656013
1280,Yes,20.83084927,207.609354
1281,Yes,1.225588884,192.440432
1282,No,10.44973947,152.457857
1283,No,3.418302206,207.609354
1284,No,4.837990763,162.468917
1285,Yes,1.963127209,172.470522
1286,Yes,10.34247598,129.948316
1287,Yes,1.156719701,137.461553
1288,No,17.3999197,175.133074
1289,No,3.124488057,147.471303
1290,Yes,6.958063425,197.470195
1291,Yes,7.010189312,179.965581
1292,Yes,2.447985699,147.473844
1293,No,4.269258862,174.975543
1294,No,8.343625652,162.446995
1295,No,4.397705634,147.460067
1296,No,11.08150154,182.45383
1297,No,7.273510936,144.960655
1298,Yes,12.01513041,142.452604
1299,No,4.845060681,147.442069
1300,Yes,11.19078648,104.964303
1301,No,16.91776871,139.9678
1302,Yes,21.16641251,182.460772
1303,No,25.88644227,164.988941
1304,No,15.59096202,127.473844
1305,No,13.03099332,149.984492
1306,No,8.034201127,79.978861
1307,No,1.124656757,137.468591
1308,No,3.551651444,164.978458
1309,No,7.925553778,154.975543
1310,No,3.685081574,160.00128
1311,No,2.659423565,182.460772
1312,Yes,1.355493769,117.485813
1313,No,7.442451151,159.965008
1314,Yes,11.03162791,172.455519
1315,No,9.141192423,129.976324
1316,No,4.633545041,139.99789
1317,No,9.22316707,94.972827
1318,No,24.0737635,169.937833
1319,Yes,7.771315315,187.484705
1320,No,5.7018635,172.462354
1321,Yes,2.456217972,275.119794
1322,No,2.849622074,194.976769
1323,No,12.61694943,112.455141
1324,Yes,2.967533379,139.979239
1325,No,4.44463064,245.131966
1326,No,10.92247392,162.446995
1327,Yes,5.696461819,169.937833
1328,No,5.173463744,139.981577
1329,No,9.339307484,144.960655
1330,Yes,1.699850064,184.978458
1331,Yes,3.955928538,197.483972
1332,Yes,9.652842643,220.161527
1333,Yes,16.53244292,147.442069
1334,No,4.777862937,164.985293
1335,Yes,22.57289049,147.456419
1336,No,8.571860106,104.97808
1337,Yes,7.195810535,220.114868
1338,Yes,2.978504665,182.446995
1339,No,2.661961707,160.00128
1340,Yes,2.834098048,240.114868
1341,Yes,8.637184433,255.155493
1342,Yes,10.46190099,220.114868
1343,No,4.861047755,142.471255
1344,Yes,9.62893496,179.947583
1345,No,4.248159714,140.004928
1346,No,7.912612583,187.484705
1347,Yes,3.135848347,127.488728
1348,No,9.31669305,162.471255
1349,Yes,6.485770796,137.483594
1350,No,10.55505829,149.944668
1351,No,19.43267321,172.47417
1352,Yes,2.108441505,184.979684
1353,No,16.08842518,199.990219
1354,Yes,4.860645308,172.503404
1355,No,18.88610542,82.496547
1356,Yes,11.73492964,182.446995
1357,Yes,9.841085026,197.628838
1358,Yes,7.819783852,174.988208
1359,Yes,29.70527547,164.967019
1360,Yes,2.478012402,207.475448
1361,Yes,4.089115347,255.119794
1362,Yes,20.96092159,142.452604
1363,No,4.55454522,117.487242
1364,Yes,2.876901531,275.119794
1365,Yes,5.682066541,172.47417
1366,Yes,3.187512279,159.947583
1367,No,7.93260821,157.483594
1368,Yes,5.146834768,172.456745
1369,No,21.63512984,179.947583
1370,No,9.941798485,149.99153
1371,No,15.26657624,204.979684
1372,No,2.62860278,104.992311
1373,No,2.045299662,137.439154
1374,No,23.05042619,242.657291
1375,Yes,7.677039536,235.159141
1376,No,5.427546075,117.468591
1377,Yes,14.05740045,190.159922
1378,Yes,5.791194183,159.987503
1379,No,14.23594392,169.944668
1380,Yes,3.883156675,200.118516
1381,No,31.10956637,129.948316
1382,No,4.891651665,130.024412
1383,No,5.812856338,159.964152
1384,No,1.67735795,159.951231
1385,Yes,10.55675189,192.470522
1386,No,10.08691319,124.964303
1387,No,12.48678964,200.165175
1388,Yes,9.553290527,245.145743
1389,No,6.307898491,159.951231
1390,No,7.195646567,134.980139
1391,Yes,15.15825465,175.133074
1392,Yes,22.56250894,220.114868
1393,No,2.619468979,162.468917
1394,No,7.321650003,112.484375
1395,Yes,3.469955007,242.628057
1396,Yes,17.88183906,114.965789
1397,No,12.33304231,124.97808
1398,No,17.12047934,139.934918
1399,Yes,4.32321356,184.985293
1400,No,7.59915732,182.483267
1401,Yes,12.71183755,255.133571
1402,Yes,3.868738215,169.937833
1403,No,6.642819537,129.959755
1404,No,3.871799525,252.62403
1405,Yes,2.288223389,245.174977
1406,No,9.331730104,132.466002
1407,Yes,17.01228541,222.632554
1408,No,4.556801333,165.018175
1409,No,1.522691557,127.442069
1410,Yes,2.988653862,152.495236
1411,No,9.821119931,139.965008
1412,Yes,2.495010749,129.948316
1413,No,4.452382314,144.988941
1414,Yes,3.847102787,149.992756
1415,No,3.688657724,159.951231
1416,Yes,21.13118502,184.979684
1417,No,23.44153546,127.481989
1418,Yes,4.594946825,132.466002
1419,Yes,8.085917091,192.440432
1420,No,6.086525665,139.99789
1421,No,3.295993837,217.472533
1422,No,2.354138635,139.934918
1423,Yes,5.68109955,139.981577
1424,No,16.96762986,149.977753
1425,Yes,4.544027018,147.442069
1426,Yes,10.3444125,149.937833
1427,Yes,4.672608309,129.959755
1428,No,11.44470291,137.483594
1429,Yes,16.78883402,204.963371
