,Tenure,MonthlyCharge,zMonthlyCharge,zTenure,Churn
2549,2.476217,147.4783,-0.5855776517855078,-1.2120370298369532,False
7982,60.12954,119.9568,-1.22646067551632,0.9682445740097072,False
1236,15.48651522,159.934918,-0.2955049809899596,-0.7200252533496732,False
7252,60.7425,157.4836,-0.35258791949134133,0.9914249449294172,False
7882,57.89585,182.447,0.22872557267303098,0.8837728911598524,False
2556,10.89683,147.4421,-0.5864206278391038,-0.893593848044777,False
7610,57.37651,149.9707,-0.5275380518964509,0.8641329573412636,False
9844,66.60166,220.1478,1.1066502025467884,1.2130013970273161,False
1976,4.266309981,149.97755,-0.527378538471944,-1.1443409007578134,True
3863,9.373591,220.1185,1.1059679042492645,-0.9511983328714677,True
2809,11.71559,119.9897,-1.2256945453460626,-0.8626307175073493,True
7836,64.28134,210.127,0.8732995274672427,1.1252536186202071,False
8445,67.75127,124.9935,-1.1091728995729675,1.256476315803432,False
1182,9.045537332,144.960655,-0.644205122682107,-0.9636043719373305,False
2121,27.98865,104.9643,-1.5755854955037558,-0.2472307455700347,False
6625,63.41268,159.9476,-0.2952096599316254,1.0924034146866466,False
4037,1.479514,117.4686,-1.284402471553855,-1.2497294489781494,False
502,5.100566529,129.977753,-0.9931064375821828,-1.1127917356820551,False
139,11.71637124,174.976769,0.054769057539493196,-0.8626011732744836,True
6397,53.63969,129.9483,-0.9937922987342986,0.7228172537713882,False
5532,58.52603,197.4876,0.578970479626709,0.9076044725781877,False
8876,59.47229,159.983,-0.2943853131830806,0.9433892836367964,False
7196,66.74885,144.9889,-0.6435473917806199,1.2185676962893761,False
6820,51.42373,204.9634,0.7530566780100392,0.6390160681422432,True
2695,8.377189,240.1149,1.5716166986729267,-0.9888793690649237,False
4021,10.30326,127.4783,-1.051310278081903,-0.9160409453542463,False
5694,63.15946,149.9776,-0.5273773741403787,1.082827368086071,False
1880,18.37212028,204.963371,0.7530560026977308,-0.6109000320977284,True
6405,64.78357,157.4698,-0.3529092750034859,1.1442465018214045,False
5964,52.70133,194.9699,0.5203417279653875,0.687331197819582,False
407,13.46565415,162.452604,-0.23687655534147628,-0.7964483628181575,False
2605,4.148103,124.9781,-1.1095315136952157,-1.148811146230404,False
6317,65.08131,114.9728,-1.3425212459893818,1.1555061658086705,False
6548,47.23415,245.175,1.6894493817890464,0.4805782934133887,False
6599,69.4907,240.1149,1.5716166986729267,1.322256517756041,False
1446,9.605264775,160.00128,-0.29395963356264554,-0.942437102062166,False
8185,70.03794,137.4872,-0.8182367139150035,1.3429515487239707,False
1882,2.497790261,172.470522,-0.003592992333379982,-1.2112211916225057,True
1410,2.988653862,152.495236,-0.46875011282346074,-1.1926581526931064,True
876,1.161803984,255.141716,1.9215406227005616,-1.2617443210999633,True
9591,50.09713,174.9699,0.05460910166899182,0.588847900460686,False
7053,71.61852,132.466,-0.9351635470729764,1.4027245040037202,False
7615,57.63584,152.4798,-0.4691095652644362,0.8739400664358348,False
7809,52.53836,220.1149,1.105884072376531,0.6811681446859595,False
7497,62.40518,149.9778,-0.5273727168141155,1.054302684293786,False
2385,12.26499,172.4567,-0.0039148601514128675,-0.8418540015988257,True
4798,7.560138,129.9621,-0.993470943222154,-1.0197778701748166,False
3820,11.62388,162.4526,-0.23687664848800197,-0.866098923943408,True
445,10.8600084,164.978458,-0.17805792448841393,-0.8949863342524533,True
6250,50.47035,212.6228,0.93141830190277,0.6029619993164911,False
3166,7.994351,129.9621,-0.993470943222154,-1.0033571928089853,False
3605,2.407697,137.4392,-0.8193544722181149,-1.214628257674689,False
7125,65.06377,194.9992,0.5210240262629118,1.1548428538373647,False
9280,66.72288,147.4421,-0.5864206278391038,1.2175855861471403,False
7713,67.75523,159.9794,-0.29446914505581406,1.2566260715278543,False
7918,68.26584,179.9656,0.17094212572843698,1.2759358620448753,False
5346,67.97593,142.4827,-0.7019083471818214,1.2649723059672633,False
5331,64.38382,139.983,-0.7601179394794761,1.1291291152461729,False
3515,4.444135,139.9349,-0.7612380264457191,-1.137616073853571,True
5141,51.21873,212.6228,0.93141830190277,0.631263562206227,False
1951,1.00025934,187.609354,0.348939406987616,-1.2678534714001664,True
2517,8.619877,200.1323,0.6405566334650129,-0.9797016121839485,True
869,3.11643578,179.947583,0.1705225704920382,-1.187825810850128,False
2404,13.67733,152.4798,-0.4691095652644362,-0.7884433955809073,False
423,15.22323989,182.460772,0.2290462761594984,-0.7299815633917788,True
1495,14.60426293,144.960655,-0.644205122682107,-0.7533894783023024,False
8294,55.71809,184.961,0.28726816379848813,0.8014163188319553,False
2917,21.06329,127.4958,-1.0509027620338938,-0.509127791955644,False
4126,18.03946,142.5007,-0.7014891878181546,-0.6234802798800546,False
7031,51.38208,112.4551,-1.4011499976507038,0.6374409858386576,False
578,4.964368923,92.455141,-1.8668816691952155,-1.1179423344575974,False
2407,17.76511,162.4818,-0.23619667885360915,-0.6338554018485719,False
7508,71.20362,117.5152,-1.2833173145345844,1.3870341883312656,False
9741,60.45443,172.4579,-0.00388691619383548,0.9805309723197188,False
9994,49.92156,142.4827,-0.7019083471818214,0.5822083518402646,False
7322,59.90148,169.9378,-0.06257155577031247,0.9596200056986444,False
5395,52.20263,200.1323,0.6405566334650129,0.6684718089888925,False
7987,62.86179,204.961,0.7530007900948837,1.0715703512959538,False
5290,48.80775,147.4893,-0.5853214988410449,0.5400872853202924,False
5553,61.38199,162.447,-0.23700705362336466,1.0156086035685543,False
598,14.57312339,134.950905,-0.8772984804856242,-0.7545670854666674,False
5706,63.06098,150.0208,-0.5263713916675781,1.0791031398686128,False
208,4.648958177,162.511928,-0.23549509922535583,-1.129870254851004,True
2608,1.563383,124.9607,-1.1099367010800933,-1.2465577664398677,False
3958,6.162825,127.4887,-1.0510680971162292,-1.0726201985990742,False
9227,57.28247,129.9763,-0.9931402730574832,0.8605766370572491,False
3774,3.613493,222.6281,1.1644080341969358,-1.1690285471984707,True
648,6.90648504,184.978458,0.2876747018079817,-1.044497130918693,False
1608,10.87372395,139.965008,-0.7605369125500923,-0.8944676518973766,False
3218,9.556572,212.6228,0.93141830190277,-0.9442785217071837,True
2962,5.464488,172.5104,-0.00266436804980723,-1.0990292802470731,True
919,5.451895614,159.964152,-0.2948242196101021,-1.0995054877944566,True
5093,67.04233,184.9785,0.2876756798464971,1.2296662594215815,False
7629,39.32461,192.4567,0.46181776614498277,0.18146241145651842,False
5359,65.02121,172.4404,-0.004294432241844456,1.1532333579708431,False
6285,45.28275,207.6094,0.8146731044690521,0.4067820003229389,False
3212,1.832601,132.5127,-0.9340760613905746,-1.2363767218394657,True
3235,4.14274,220.1615,1.1069692293958013,-1.1490139593491107,True
7447,62.07668,94.97283,-1.8082531736868381,1.0418797662450965,False
5052,65.15989,172.4742,-0.003507344103403892,1.158477833693803,False
3209,2.54348,137.4836,-0.8183205457877369,-1.2094933380965909,True
911,2.368283285,172.470522,-0.003592992333379982,-1.2161187701600449,True
4297,8.172776,184.9853,0.2878340289394379,-0.9966096763619916,False
2963,5.966695,149.9776,-0.5273773741403787,-1.0800372668392246,False
481,7.176411327,255.155493,1.9218614426201859,-1.0342893009564766,True
1253,13.13159395,117.468591,-1.2844026811335365,-0.809081551518093,False
8217,69.66186,235.1372,1.4557028339771483,1.3287292929560828,False
9299,70.50182,124.9643,-1.1098528692073604,1.3604941460586006,False
3764,4.610249,184.9634,0.28732405171364356,-1.1313341237508616,True
5092,52.76082,230.1344,1.3392044748353678,0.6895809372251118,False
1041,1.415346194,172.455519,-0.003942361662995729,-1.252156089450911,True
1542,11.71308191,160.00128,-0.29395963356264554,-0.8627255662030228,False
4053,8.635904,172.4555,-0.003942804108990917,-0.9790955174881606,True
6819,65.11023,79.97886,-2.1574122250223065,1.1565998364021808,False
6778,58.6244,82.49655,-2.098783706227298,0.9113245409144117,False
566,2.685677496,184.978458,0.2876747018079817,-1.204115840868168,False
1713,8.315973557,169.944668,-0.06241162318644235,-0.9911943597245987,True
9203,64.82482,159.9349,-0.2955054001493235,1.1458064572841398,False
1190,10.7468963,187.481057,0.34595180204981846,-0.8992639060899424,False
3328,7.131841,235.1417,1.4558076238180646,-1.0359748215644653,True
6705,65.60019,174.9755,0.05473950680435517,1.175128703760281,False
8089,68.22138,152.5022,-0.46858794472298476,1.2742545136843129,False
7516,38.34946,212.6415,0.931853761908357,0.14458506431746335,True
4499,19.69566,172.5104,-0.00266436804980723,-0.5608475953374681,False
6076,68.5356,117.5015,-1.2836363413835974,1.2861374035146302,False
809,5.823321565,255.119794,1.9210301331688784,-1.0854592346729053,True
8859,65.16987,139.9512,-0.7608584543552875,1.1588552483730297,False
3683,20.34377,120.0035,-1.225373189833918,-0.5363379532779973,False
1839,18.29765062,139.95684,-0.7607271177546719,-0.6137162588353047,False
875,8.735757967,159.965008,-0.29480428625369665,-0.9753193298203446,True
5041,64.30623,267.6647,2.2131587340699483,1.1261948862921458,False
300,4.439685675,214.952509,0.9856693764565869,-1.1377843344314917,False
4708,9.875391,104.9781,-1.5752641399916114,-0.9322217110241847,False
8334,63.3194,164.9715,-0.17821995286910236,1.0888758354002486,False
6275,68.59602,159.9512,-0.2951258280588919,1.288422312825138,False
2632,12.23147,217.4702,1.0442979185382273,-0.8431216308621196,True
4641,7.813168,152.466,-0.4694309207765808,-1.0102090088236448,False
9183,71.07066,149.9741,-0.5274588773499805,1.3820060264324718,False
3237,7.494128,142.5156,-0.7011422170115635,-1.022274177086214,False
1043,2.601455981,232.641455,1.3975853403063434,-1.207300854502206,True
1447,4.843533662,182.490006,0.22972703753935592,-1.1225119738633662,True
6398,47.17599,127.4421,-1.0521532541354999,0.47837885075368763,False
5222,67.49846,252.624,1.8629114984531385,1.2469157742147279,False
8463,64.48112,149.9447,-0.5281435043106358,1.132808719283121,False
5731,65.95332,142.4713,-0.7021738147788099,1.1884830570343563,False
4958,10.70911,255.1336,1.9213516284008105,-0.9006928744560404,True
1543,1.992846597,137.469817,-0.8186415054271489,-1.230316697732329,True
7856,66.36071,187.5139,0.34671660488209144,1.2038893662698376,False
2354,3.437502,157.4698,-0.3529092750034859,-1.1756840168188876,False
7010,60.52344,207.4811,0.8116854296713608,0.9831407305374966,False
2828,3.157767,172.4555,-0.003942804108990917,-1.1862627838823583,True
7213,56.37128,192.4705,0.4621391216571267,0.8261180717702309,False
5165,71.17531,172.4441,-0.004208271705980072,1.3859635861700526,False
5097,62.61777,139.9512,-0.7608584543552875,1.0623422220349454,False
2322,1.397042,149.9483,-0.528059672437903,-1.25284830102476,True
2718,1.13143,207.4811,0.8116854296713608,-1.2628929771548922,True
6258,67.37641,104.9643,-1.5755854955037558,1.242300196900139,False
9934,61.85574,204.9496,0.7527353224978947,1.0335244557011771,False
5032,71.7083,159.9875,-0.2942805233421637,1.4061197234326737,False
8648,70.89862,214.9663,0.9859905223890496,1.375499972182558,False
1533,14.92730216,222.665436,1.1652774638637062,-0.7411730707503944,True
1075,3.218751358,242.628057,1.6301396591681854,-1.1839565321877283,True
4447,1.193519,222.65,1.1649180114227307,-1.2605449511009346,True
7269,70.54943,162.4982,-0.235814778100046,1.362294618290863,False
3128,6.21102,222.6143,1.1640866786847912,-1.0707976033620676,True
169,10.21634248,187.656013,0.3500259379181343,-0.9193279140847039,True
9573,61.32712,142.4855,-0.7018431446141398,1.0135335791748508,False
9996,61.04037,207.4811,0.8116854296713608,1.0026895251399597,False
6306,66.21435,129.995,-0.9927048130518962,1.1983544552025431,False
5444,57.74783,147.4421,-0.5864206278391038,0.8781752037030273,False
891,9.923586914,267.664655,2.213157686171539,-0.930399081222347,True
3284,1.932645,172.4705,-0.003593504639268938,-1.2325933476742812,True
2311,3.112447,160.0122,-0.29370534354868777,-1.1879766549507498,True
9520,66.89696,147.4783,-0.5855776517855078,1.2241687872853926,False
2892,10.76391,184.9647,0.28735432433435254,-0.8986204972594859,False
9783,57.01956,179.9476,0.1705229663647702,0.8506341427370633,False
4020,8.334589,172.4885,-0.0031743452756021664,-0.99049037761553,True
6145,57.50554,204.9797,0.7534362501004708,0.8690124980286986,False
6214,54.03406,127.4738,-1.05141506792282,0.737731184337177,False
750,20.07541432,147.473844,-0.585681417014646,-0.5464863874348933,False
2368,10.85537,222.65,1.1649180114227307,-0.8951617450989587,False
1509,4.909764597,152.462354,-0.4695158238343547,-1.1200073118305105,False
8196,60.81814,245.132,1.688448056642509,0.9942854305342966,False
520,20.43854626,139.99789,-0.7597712015391983,-0.5327537897743708,False
856,7.455148937,184.993915,0.2880346432682148,-1.023748252292496,True
9472,51.51251,204.961,0.7530007900948837,0.6423734704690702,False
4529,5.260996,129.9778,-0.9931053431105111,-1.1067247579930821,True
2157,2.748652,235.1591,1.4562128112029427,-1.2017343276190087,True
6530,58.12363,182.4676,0.2292052772781163,0.8923868706823195,False
1363,4.55454522,117.487242,-1.2839683621728841,-1.1334406792879763,False
863,5.240131023,172.440432,-0.004293687069642939,-1.1075138109591667,True
3755,3.767302,169.9928,-0.06129079104799788,-1.163211936537433,False
1168,6.133827574,162.452604,-0.23687655534147628,-1.0737167972195334,True
4176,9.102322,169.9741,-0.0617262510535849,-0.961456940348332,False
3433,15.56801,192.4705,0.4621391216571267,-0.7169433569316033,False
4348,2.582668,164.9715,-0.17821995286910236,-1.2080113614984416,True
782,9.582004744,255.119794,1.9210301331688784,-0.943316729029968,True
1076,10.03360917,147.503078,-0.5850006556347893,-0.9262383583309621,False
723,14.71592037,104.964303,-1.5755854256438617,-0.7491669174905933,False
6770,70.53596,197.484,0.5788866477539761,1.3617852219252136,False
8532,64.9377,149.9447,-0.5281435043106358,1.1500752517722252,False
6369,46.30752,127.475,-1.0513871239652421,0.44553583206953107,False
7315,63.7669,255.1555,1.9218616056266047,1.1057989886020403,False
2501,12.00909,152.5104,-0.46839699434620286,-0.8515313980331015,False
1626,11.58448327,197.470195,0.5785651758086746,-0.8675887941052843,False
2890,7.881289,174.9768,0.05476977942506412,-1.007632870009658,True
8356,58.4866,240.1149,1.5716166986729267,0.9061133442413237,False
2258,12.51454,129.9926,-0.9927607009670516,-0.8324167437630555,False
5255,57.95857,147.4601,-0.586001468475437,0.8861447798052521,False
5712,47.6364,159.9942,-0.29412450291235454,0.49579022274393786,False
8088,47.94936,179.9794,0.17126348124058158,0.5076254630255751,False
5705,70.22928,197.484,0.5788866477539761,1.3501874730449333,False
5959,55.47474,157.4698,-0.3529092750034859,0.792213527029372,False
3344,3.707186,104.9643,-1.5755854955037558,-1.1654853494488941,False
8211,60.78096,210.127,0.8732995274672427,0.9928793906772182,False
3116,23.77384,129.9778,-0.9931053431105111,-0.4066226457855512,False
9926,49.07033,214.9525,0.985669166876905,0.5500172999967761,False
5478,59.27489,152.4798,-0.4691095652644362,0.9359241876769446,False
3693,1.866832,149.9707,-0.5275380518964509,-1.2350822046165593,True
266,11.45675389,287.642733,2.678379822936252,-0.8724191491133511,True
9832,60.10972,124.9781,-1.1095315136952157,0.967495039045552,False
6792,51.01884,147.4713,-0.585740658204711,0.623704301662079,False
2128,5.943865,159.965,-0.29480447254674735,-1.080900631280782,False
3008,5.787415,169.9378,-0.06257155577031247,-1.086817116908537,False
5563,69.05558,222.6143,1.1640866786847912,1.3058015402785805,False
8521,64.86438,184.9797,0.28770362380407516,1.14730250184428,True
237,9.405224809,194.966286,0.5202575700798158,-0.9500020338858515,True
590,4.985175451,137.483594,-0.8183206855075245,-1.117155491863315,False
8355,51.41852,194.9882,0.5207678733184489,0.6388190410401621,False
7835,58.12044,240.1149,1.5716166986729267,0.8922662341265348,False
658,11.24483017,200.132293,0.6405564704585941,-0.8804334900757055,True
3057,15.6265,159.965,-0.29480447254674735,-0.7147314346282003,False
5487,59.51288,149.9621,-0.5277383169257583,0.9449242798121278,False
8482,50.44094,182.4433,0.22863941213716593,0.6018497983429385,False
7299,63.43312,152.5022,-0.46858794472298476,1.0931763962541208,False
2616,29.95876,255.1417,1.92154025011446,-0.17272689449879033,True
