Population,Area,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
15171,Suburban,10,76,35954.77,Married,Male,True,13.71555406,14,1,0,False,Month-to-month,False,False,None,True,False,False,True,False,False,False,True,True,Auto,3.237560234,137.461553,819.4195269
5157,Rural,8,75,36342.31,Not_Married,Male,True,15.40917963,15,2,0,False,Month-to-month,False,False,Fiber Optic,True,True,False,True,True,True,True,False,False,Auto,2.733109234,217.472533,882.1160656
828,Rural,1,74,48715.53,Not_Married,Nonbinary,True,11.9664542,17,1,0,False,Two Year,True,True,None,True,False,False,True,False,True,True,True,True,Check,3.180102025,210.138,724.7803356
98,Suburban,1,49,23204.98,Not_Married,Male,False,10.18046877,10,2,0,False,Two Year,False,False,DSL,False,False,False,False,False,True,False,False,True,Auto,15.85983755,104.964303,1829.270014
15671,Rural,1,47,35302.52,Not_Married,Male,True,14.01485542,16,1,1,False,Month-to-month,False,False,Fiber Optic,True,True,False,True,False,False,True,True,False,Auto,11.73724209,262.610632,1668.199119
2229,Urban,4,20,54895.16,Married,Female,True,14.62784306,17,2,0,False,Month-to-month,True,True,None,True,False,True,True,False,True,False,True,False,Auto,7.006240694,152.488401,1124.353152
4982,Suburban,2,26,60398.06,Not_Married,Female,True,10.90517581,10,2,0,False,One year,False,False,DSL,True,True,True,False,False,True,False,True,False,Auto,5.562130367,174.974431,1316.239744
18575,Urban,2,72,8115.88,Not_Married,Female,False,8.894475174,8,0,1,False,One year,False,False,Fiber Optic,True,False,False,False,False,True,True,True,True,Auto,14.53027663,220.118516,1637.201426
15715,Urban,1,41,33858.66,Not_Married,Male,False,10.50187888,13,0,0,True,Month-to-month,False,True,Fiber Optic,True,False,True,True,False,False,True,False,False,Check,5.905906389,162.452604,951.8524406
6252,Suburban,3,26,29950.47,Married,Female,True,12.34250072,12,2,1,False,Month-to-month,True,True,DSL,True,True,True,True,False,False,False,True,True,Check,3.260462654,184.961033,1248.097652
3834,Urban,4,55,49421.69,Not_Married,Male,False,10.29380879,12,3,0,False,One year,True,False,Fiber Optic,True,True,True,True,True,False,False,True,True,Auto,18.91276578,217.483972,2220.255405
19556,Urban,1,46,11061.05,Married,Female,False,8.512650562,11,2,1,False,Two Year,True,False,Fiber Optic,True,False,False,False,False,True,True,True,False,Check,14.25617986,220.118516,1669.202417
47732,Suburban,0,87,15388.32,Not_Married,Female,True,7.82671592,13,1,2,True,One year,True,False,None,True,False,False,False,False,True,True,True,True,Auto,7.983887266,187.642236,990.0555076
86926,Rural,1,39,20624.31,Not_Married,Male,False,6.985590245,9,2,1,True,Two Year,False,True,Fiber Optic,True,False,True,True,False,True,True,False,True,Auto,5.969967132,174.961766,967.9819136
69,Rural,0,81,47877.81,Married,Male,True,11.40449185,12,0,0,False,Two Year,False,False,Fiber Optic,True,True,False,False,True,False,True,True,True,Auto,19.95277818,252.637807,2190.259876
15033,Suburban,0,83,46154.17,Not_Married,Male,False,10.44249511,13,1,0,False,One year,True,False,None,True,False,True,True,True,True,False,False,False,Auto,14.85781115,130.024412,1445.752781
2673,Urban,0,50,107111.8,Not_Married,Female,True,15.38627887,12,2,0,False,Month-to-month,False,False,Fiber Optic,True,False,True,False,True,False,False,True,False,Auto,2.600063739,162.482694,528.6553088
1879,Urban,3,87,10403.59,Married,Female,True,10.68024546,13,2,1,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,True,False,True,False,True,Auto,11.92299244,182.467607,1296.481055
358,Rural,3,76,22412.6,Married,Female,False,10.62439366,13,0,0,False,Two Year,True,False,DSL,True,False,False,True,False,False,True,False,True,Check,5.972864167,139.934918,1195.393037
32653,Suburban,6,25,19476.27,Not_Married,Female,True,10.91642397,13,1,0,True,Two Year,False,False,None,True,False,False,False,True,True,True,True,False,Check,10.87555535,200.165175,1700.121992
10398,Rural,3,34,96382.76,Married,Male,True,8.580626195,14,0,0,False,Two Year,True,False,None,True,False,True,False,True,True,True,True,False,Check,16.00330155,202.682861,2120.673828
2081,Suburban,1,46,28022.56,Not_Married,Female,False,8.996933306,11,0,1,False,Two Year,True,False,Fiber Optic,True,False,False,False,False,True,False,True,False,Auto,12.63074989,159.951231,1238.421347
3410,Suburban,1,73,35478.4,Married,Female,False,7.602570192,7,2,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,False,True,True,False,True,Check,8.4944392,149.948316,847.110799
377,Suburban,8,57,10155.51,Not_Married,Female,True,9.217689334,12,1,1,False,Month-to-month,True,False,Fiber Optic,True,False,True,False,False,False,False,True,True,Auto,8.044444101,149.959755,1112.937102
1917,Rural,3,58,87537.25,Not_Married,Male,False,9.591529444,14,0,1,False,Two Year,True,True,DSL,True,True,False,False,False,True,False,False,False,Auto,12.07358377,137.469817,1623.045026
2482,Urban,4,70,34112.1,Not_Married,Male,True,13.36027908,12,0,0,False,One year,True,False,None,True,False,False,False,True,False,True,True,True,Auto,10.21634248,187.656013,1479.730181
902,Suburban,0,53,32653.51,Married,Male,True,4.372034777,7,1,0,False,Month-to-month,True,False,DSL,True,True,True,False,True,False,True,False,False,Check,15.50354683,164.985293,2144.735024
43714,Suburban,0,31,35321.46,Married,Male,True,10.59285179,11,0,3,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,True,False,False,True,False,Auto,13.88004531,159.965008,1522.289512
3066,Suburban,0,38,49277.48,Not_Married,Female,False,12.81260566,10,1,0,False,One year,False,False,Fiber Optic,True,True,True,False,False,False,True,False,True,Auto,19.48900163,172.462354,1974.780054
13365,Rural,0,26,37297.82,Not_Married,Female,True,3.767298987,11,0,0,False,Two Year,False,False,Fiber Optic,True,True,False,True,False,True,True,False,False,Auto,10.01771765,204.949594,1261.177198
207,Rural,2,44,14928.96,Not_Married,Male,False,17.56798903,14,2,0,False,One year,True,False,Fiber Optic,True,False,False,True,True,False,False,False,False,Auto,7.34059599,147.473844,939.7181324
689,Suburban,3,66,24702.68,Not_Married,Female,True,11.2369761,11,3,2,True,Month-to-month,False,False,Fiber Optic,True,False,False,False,True,True,True,False,False,Auto,12.64742067,162.471255,1357.062854
99,Suburban,1,58,87535.71,Not_Married,Male,False,8.54892416,15,0,1,False,Two Year,True,False,DSL,True,False,True,False,False,False,True,False,False,Check,8.850426839,119.95684,1456.887443
509,Rural,6,51,63166.87,Not_Married,Female,True,6.094109902,11,2,0,False,One year,False,False,Fiber Optic,True,False,False,False,False,False,True,True,False,Auto,3.701557118,207.609354,937.5863866
933,Urban,4,34,11856.81,Not_Married,Female,False,13.9077275,14,1,0,False,One year,False,False,None,True,True,False,True,True,True,False,True,True,Check,2.976033785,194.999168,830.1193011
4991,Rural,0,87,27326.79,Not_Married,Nonbinary,False,7.905333122,14,1,0,False,Two Year,True,False,Fiber Optic,True,False,True,True,True,False,True,False,True,Auto,5.522376826,174.975543,737.8564608
1579,Rural,1,67,12779.23,Not_Married,Female,True,12.53830949,9,2,1,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,False,False,True,True,False,Check,15.64596698,240.114868,1781.854862
19669,Urban,4,59,25519.91,Not_Married,Nonbinary,True,12.8219418,12,1,1,False,Month-to-month,False,True,Fiber Optic,True,True,False,False,False,False,True,True,True,Auto,23.00764441,240.114868,2464.577489
530,Urban,7,23,46871.21,Not_Married,Male,False,8.941553742,10,0,0,False,One year,True,False,DSL,True,False,False,True,True,True,False,False,True,Check,17.24924155,139.983006,2392.203409
1469,Suburban,0,42,77383.72,Not_Married,Male,True,10.51043963,12,0,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,False,False,True,True,True,Auto,13.01107597,240.114868,1664.19271
324,Suburban,1,24,47395.3,Not_Married,Female,True,11.86384439,11,3,0,False,Two Year,True,False,DSL,True,True,True,True,True,True,False,True,True,Auto,5.104082209,209.993134,1433.616898
10482,Urban,2,81,90977.74,Not_Married,Female,False,10.76051016,10,3,0,False,Two Year,True,True,DSL,True,True,False,True,False,False,False,False,False,Check,3.521499924,147.456419,823.4933243
3151,Suburban,8,78,135727.71,Not_Married,Male,False,11.05420024,14,0,0,False,Month-to-month,False,False,DSL,True,False,True,False,True,False,False,False,True,Check,8.08137067,107.495766,1468.357421
1919,Rural,1,51,47726.25,Not_Married,Female,True,8.174495258,8,5,0,False,Month-to-month,False,True,None,True,False,True,True,True,False,False,True,True,Auto,1.875430489,152.502178,590.7765801
241,Suburban,1,70,51721.64,Not_Married,Female,False,10.05388383,12,2,0,False,One year,True,False,None,True,False,False,False,False,False,False,False,False,Auto,5.587484456,79.978861,418.6206885
673,Urban,0,87,41531.03,Married,Female,False,7.045552801,13,2,0,False,Two Year,True,True,DSL,True,False,True,False,True,False,False,True,True,Check,7.007695148,142.482694,1181.991846
2649,Urban,0,46,33504.8,Not_Married,Female,False,8.957297136,14,1,0,False,One year,False,False,DSL,True,False,False,False,False,False,True,False,True,Auto,1.408375942,117.439154,733.4036934
1655,Urban,8,56,34197.3,Not_Married,Female,True,15.74015572,14,2,1,False,Month-to-month,True,True,Fiber Optic,True,False,False,False,True,False,True,True,True,Auto,11.64983735,220.132293,1719.173387
1598,Suburban,4,44,11518.58,Married,Male,True,13.41209586,11,3,0,True,Two Year,False,False,DSL,True,False,True,True,False,False,False,True,True,Auto,2.964559883,152.455519,1205.956363
6658,Urban,0,33,31065.17,Not_Married,Female,False,14.89835355,9,2,1,False,Month-to-month,False,False,Fiber Optic,True,False,True,True,False,True,True,False,False,Auto,10.25635754,174.961766,1261.032763
823,Suburban,0,19,32097.17,Not_Married,Female,True,13.62135046,14,1,1,False,Month-to-month,True,False,Fiber Optic,True,True,False,True,False,False,False,True,True,Auto,3.892407013,202.443347,741.7766988
13287,Suburban,1,31,23424.88,Not_Married,Male,True,14.95912113,12,2,1,False,Two Year,True,False,Fiber Optic,True,False,True,False,False,False,True,True,False,Auto,3.226996711,210.12704,932.6084359
2394,Urban,1,34,35988.24,Not_Married,Female,False,11.741245,9,0,0,False,One year,False,True,None,True,False,True,True,False,False,False,True,False,Auto,15.87685513,139.979239,1708.614019
9295,Urban,4,43,35539.7,Not_Married,Male,False,7.765121655,11,0,1,False,Two Year,True,True,DSL,True,False,False,False,True,False,False,True,False,Check,5.874064017,139.965008,1363.58603
315,Suburban,1,82,27959.34,Not_Married,Male,False,7.130431693,5,1,0,False,Month-to-month,False,True,Fiber Optic,True,False,False,False,False,False,True,False,True,Auto,3.756359276,137.439154,472.1057019
2998,Rural,6,36,52232.97,Not_Married,Female,False,8.359515606,13,1,0,False,Month-to-month,False,False,None,True,False,False,True,False,False,False,False,False,Auto,2.905283283,102.474625,558.2340556
178,Suburban,1,48,18198.59,Not_Married,Male,True,9.42799205,17,3,0,False,Month-to-month,True,True,Fiber Optic,True,True,False,False,True,False,True,True,True,Auto,1.474810061,252.637807,815.194738
1423,Rural,0,52,16851.94,Not_Married,Male,True,10.95510131,11,0,1,False,Month-to-month,True,True,None,True,True,False,True,True,True,False,True,True,Auto,18.56165869,194.999168,2007.303617
1935,Suburban,1,35,16440.05,Not_Married,Nonbinary,True,10.8621377,16,1,0,False,Month-to-month,True,False,DSL,True,True,False,True,False,False,True,True,False,Auto,12.39088509,242.610632,2088.48083
90517,Suburban,3,83,44223.58,Not_Married,Female,False,7.352533505,15,2,0,False,Month-to-month,True,False,None,True,False,False,True,False,False,True,False,False,Auto,14.17192333,127.458638,1430.761492
239,Suburban,0,20,33343.73,Not_Married,Male,False,11.38860234,14,1,0,False,Two Year,False,True,None,True,False,True,True,False,False,True,False,True,Auto,3.86023041,129.976324,822.3008694
1003,Suburban,0,25,30664.56,Not_Married,Female,True,9.580144161,13,4,0,False,One year,False,False,Fiber Optic,True,True,False,False,False,False,True,True,False,Auto,17.72593456,240.114868,2059.200998
2817,Suburban,0,88,31934.04,Not_Married,Male,False,10.79191234,18,1,0,False,Month-to-month,False,False,Fiber Optic,True,False,True,True,True,False,True,False,True,Auto,3.043063167,174.975543,617.542543
884,Suburban,1,54,26676.4,Not_Married,Female,False,9.982341124,8,0,0,False,One year,True,False,Fiber Optic,True,True,False,False,False,False,True,False,False,Auto,5.827112819,169.944668,758.4775985
11245,Suburban,1,46,67211.95,Not_Married,Male,True,6.511921085,12,0,1,False,Month-to-month,True,True,None,True,True,True,False,True,False,False,True,False,Auto,4.648958177,162.511928,894.6733856
19215,Suburban,2,75,31136.77,Not_Married,Female,False,10.70500472,14,1,0,False,Month-to-month,True,False,DSL,True,False,True,False,False,False,True,False,True,Auto,11.96274778,119.95684,1639.898269
2733,Urban,5,66,40660.84,Not_Married,Male,False,11.58410296,11,0,1,False,Month-to-month,False,False,Fiber Optic,False,False,False,False,False,False,True,False,False,Auto,4.525864256,137.439154,710.7541633
1204,Suburban,0,51,10606.59,Not_Married,Female,False,8.01651453,12,1,1,True,Two Year,True,False,Fiber Optic,True,True,True,True,False,True,True,False,False,Auto,8.038308899,207.46728,1092.226042
62430,Rural,3,81,92447.71,Not_Married,Female,False,15.12148226,12,0,0,False,One year,False,False,DSL,True,True,True,True,False,False,False,False,True,Auto,1.416592892,149.974105,757.0097075
1028,Suburban,0,75,13612.16,Not_Married,Male,False,12.63643487,18,0,0,False,Month-to-month,False,False,None,True,False,True,True,True,True,True,True,True,Auto,19.83504645,225.178625,2301.850721
28666,Urban,3,54,13765.39,Not_Married,Female,True,16.68178185,8,2,0,False,Month-to-month,True,False,DSL,False,True,False,False,True,False,True,True,True,Auto,15.85002222,232.637807,2401.406545
44451,Rural,2,73,53019.98,Not_Married,Male,False,11.08409914,10,2,1,False,Month-to-month,True,True,None,True,False,False,False,False,True,True,False,False,Auto,15.94935291,117.472036,1535.788894
266,Urban,0,53,42523.02,Not_Married,Male,False,12.99948061,12,1,1,False,Month-to-month,True,False,DSL,True,True,False,False,False,True,False,False,True,Auto,11.94550648,137.469817,1536.589816
33649,Suburban,8,33,52143.7,Not_Married,Female,False,11.17949466,14,1,1,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,True,False,True,True,False,Auto,16.03360405,220.132293,2153.778421
1994,Urban,5,41,19097.94,Not_Married,Female,False,7.369412654,13,0,1,False,Two Year,True,True,DSL,True,True,False,False,False,False,False,False,False,Auto,21.29342532,124.960655,2409.195918
1869,Urban,1,59,11301.4,Not_Married,Female,False,9.84688181,11,0,0,True,One year,True,True,DSL,True,True,True,True,True,True,True,False,False,Auto,4.95598008,199.990219,1342.862457
27590,Suburban,3,23,17814.0,Not_Married,Female,True,18.19542503,14,0,0,False,Month-to-month,False,False,DSL,True,True,False,False,False,False,False,True,False,Auto,2.73951266,159.947583,1046.054674
21792,Rural,1,32,22533.05,Not_Married,Female,True,13.53989069,13,1,1,False,One year,False,False,Fiber Optic,False,False,True,True,True,False,True,True,False,Auto,4.973046104,245.145743,1204.479468
8770,Rural,3,51,19974.4,Not_Married,Female,True,5.458806701,10,2,0,False,Month-to-month,True,False,Fiber Optic,True,True,True,False,True,False,True,True,False,Auto,10.28430068,255.155493,1616.908193
3378,Rural,1,46,45146.99,Not_Married,Female,False,12.0772854,11,1,1,False,Two Year,True,True,Fiber Optic,True,False,False,True,False,False,False,False,False,Auto,2.581692044,134.950905,345.0099528
1748,Rural,3,37,10330.1,Married,Male,True,6.918984305,9,1,0,False,Month-to-month,True,True,DSL,True,True,False,False,False,False,False,True,False,Auto,6.945736396,159.947583,1427.088655
1598,Suburban,0,53,15281.28,Not_Married,Male,False,14.84155042,8,3,0,False,Month-to-month,False,False,DSL,True,True,True,False,False,True,False,False,True,Auto,9.999416271,139.987503,1452.334634
4335,Urban,1,62,11217.96,Not_Married,Male,True,12.66717474,15,2,0,False,Month-to-month,False,True,Fiber Optic,True,True,False,False,False,False,False,True,False,Auto,6.035737465,179.947583,795.4957358
2299,Suburban,1,57,17516.0,Not_Married,Female,False,11.43786808,13,0,1,False,Month-to-month,False,True,DSL,False,False,False,True,True,False,False,False,True,Auto,9.004964377,127.473844,1333.894229
12275,Suburban,2,80,20566.64,Married,Female,True,6.915228797,10,1,0,False,One year,True,False,DSL,True,True,False,False,True,False,True,True,False,Auto,5.071456681,232.637807,1402.20491
